Student ID,Name,Gender,Year,Skills,Backlogs,Projects Completed,Internships,Companies Placed,Company Type,Domain,Salary,Higher Studies,Higher Studies Field,Location
8754,Aanya Mishra,Female,2024,"Data Science, Java, Cloud (AWS/Azure/GCP)",3,1,1,,,,0,No,,Mumbai
8755,Gaurav Yadav,Male,2024,"DevOps, Digital Marketing, Embedded Systems, Blockchain, Python",2,6,3,L&T Technology Services,Established,FinTech,3051045,No,,Hyderabad
8756,Neha Das,Female,2025,"Python, Cybersecurity",2,1,0,,,,0,Yes,MS (USA/EU),Hyderabad
8757,Diya Chakraborty,Female,2022,"ML/AI, Java, UI/UX Design, DevOps",1,3,3,Ola,Startup,IT Services,713751,No,,Mumbai
8758,Yash Verma,Male,2022,"Data Science, Cloud (AWS/Azure/GCP), C++, Python, Digital Marketing",0,7,3,L&T Technology Services,Established,Healthcare,300000,No,,Mumbai
8759,Riya Sharma,Female,2024,"UI/UX Design, Digital Marketing",2,8,3,Adobe,Established,Consulting,1698938,No,,Ahmedabad
8760,Aditya Yadav,Male,2024,"Embedded Systems, Data Science, Networking, Blockchain",3,3,2,,,,0,Yes,Data Science,Mumbai
8761,Pooja Kumar,Female,2022,"Java, DevOps, ML/AI",1,7,4,Google,Established,E-commerce,2447021,No,,Bangalore
8762,Rohan Mishra,Male,2022,"Blockchain, Web Dev (Full Stack), Cybersecurity",1,4,4,Oracle,Established,Manufacturing,1540944,Yes,PhD,Bangalore
8763,Gaurav Chakraborty,Male,2023,"Digital Marketing, Networking",0,3,0,,,,0,Yes,Cybersecurity,Ahmedabad
8764,Suresh Singh,Male,2023,"Python, Digital Marketing, ML/AI, Networking",2,7,3,Infosys,Established,Healthcare,300000,No,,Pune
8765,Rahul Mishra,Male,2024,"Blockchain, Embedded Systems, C++, Digital Marketing, Data Science",0,7,4,Tata Motors,Established,Healthcare,665085,Yes,M.Tech,Ahmedabad
8766,Aryan Mehta,Male,2025,"Blockchain, Embedded Systems, Web Dev (Full Stack)",0,4,3,HCLTech,Established,Consulting,2710156,No,,Mumbai
8767,Aanya Patel,Female,2024,"Data Science, C++",0,9,4,Ola,Startup,Logistics,619261,No,,Pune
8768,Pari Pillai,Female,2025,"Web Dev (Full Stack), Digital Marketing, Cloud (AWS/Azure/GCP), Embedded Systems",0,10,1,Paytm,Startup,EdTech,814913,No,,Delhi
8769,Sia Nair,Female,2025,"Data Science, Blockchain, ML/AI, Web Dev (Full Stack), DevOps",0,4,0,,,,0,Yes,MS (USA/EU),Pune
8770,Kunal Yadav,Male,2022,"Embedded Systems, ML/AI",2,5,4,Dream11,Startup,Consulting,631996,No,,Pune
8771,Vivaan Singh,Male,2022,"Cloud (AWS/Azure/GCP), Web Dev (Full Stack), DevOps",1,2,1,,,,0,Yes,Data Science,Bangalore
8772,Kiara Mishra,Female,2023,"Python, Networking, ML/AI",0,3,2,HCLTech,Established,E-commerce,1919829,No,,Kolkata
8773,Sunil Mehta,Male,2022,Embedded Systems,0,7,2,Meta,Established,E-commerce,2038436,No,,Chennai
8774,Reyansh Mishra,Male,2024,"UI/UX Design, Digital Marketing, Python, Java",1,4,0,,,,0,Yes,MBA,Delhi
8775,Zara Sharma,Female,2024,"DevOps, Networking, Embedded Systems",1,9,3,Google,Established,Logistics,1779752,No,,Delhi
8776,Rahul Patel,Male,2023,"Data Science, Networking, Embedded Systems",2,6,3,Byju's,Startup,EdTech,330311,No,,Mumbai
8777,Rajesh Chakraborty,Male,2024,"Cloud (AWS/Azure/GCP), Embedded Systems, ML/AI, Networking",1,3,0,,,,0,No,,Pune
8778,Deepa Kaur,Female,2025,"Java, Data Science, C++",0,3,4,Adobe,Established,Consulting,1525724,Yes,Cybersecurity,Chennai
8779,Isha Gupta,Female,2022,"DevOps, Cybersecurity",3,9,3,Cognizant,Established,Healthcare,847118,No,,Pune
8780,Dhruv Prakash,Male,2023,"Java, Embedded Systems",1,2,2,,,,0,Yes,Data Science,Bangalore
8781,Dhruv Das,Male,2023,"DevOps, Networking, Cloud (AWS/Azure/GCP)",2,6,1,Dream11,Startup,E-commerce,300000,No,,Delhi
8782,Pooja Sharma,Female,2023,"Blockchain, Networking, Embedded Systems, C++",2,5,1,TCS,Established,IT Services,1108788,No,,Chennai
8783,Aarav Singh,Male,2022,"ML/AI, UI/UX Design, Python",0,10,3,TCS,Established,Healthcare,978791,Yes,Data Science,Delhi
8784,Priyanshu Roy,Male,2024,"Cybersecurity, ML/AI, Blockchain, Data Science, Embedded Systems",0,10,4,Cisco,Established,Manufacturing,1428980,No,,Mumbai
8785,Rahul Nair,Male,2022,"Cloud (AWS/Azure/GCP), Digital Marketing, Java, Blockchain, UI/UX Design",3,7,2,Flipkart,Established,Manufacturing,1219631,No,,Pune
8786,Jyoti Kumar,Female,2022,"Cybersecurity, Networking, UI/UX Design",0,4,2,TCS,Established,Manufacturing,783373,No,,Bangalore
8787,Shaurya Mishra,Male,2023,"Blockchain, Python, Cloud (AWS/Azure/GCP), Web Dev (Full Stack)",0,9,2,TCS,Established,FinTech,669584,No,,Hyderabad
8788,Sunil Roy,Male,2024,"Blockchain, Java",0,5,1,Zomato,Startup,Manufacturing,743546,No,,Jaipur
8789,Reyansh Gupta,Male,2025,"Web Dev (Full Stack), DevOps, UI/UX Design",2,7,2,L&T Technology Services,Established,E-commerce,300000,No,,Kolkata
8790,Zara Patel,Female,2022,"Embedded Systems, Networking, Digital Marketing",1,5,1,,,,0,Yes,MS (USA/EU),Jaipur
8791,Vikas Patel,Male,2023,"Blockchain, Web Dev (Full Stack)",1,5,2,,,,0,Yes,AI/ML,Pune
8792,Rohan Tiwari,Male,2024,Web Dev (Full Stack),2,1,2,,,,0,Yes,M.Tech,Ahmedabad
8793,Siddharth Das,Male,2024,"Data Science, C++",2,4,1,,,,0,Yes,MBA,Pune
8794,Sunil Pillai,Male,2022,"C++, Data Science",2,6,4,Tata Motors,Established,FinTech,2011430,No,,Ahmedabad
8795,Pooja Mehta,Female,2023,Embedded Systems,1,6,2,Flipkart,Established,IT Services,2344585,No,,Kolkata
8796,Aarohi Tiwari,Female,2022,"Data Science, Java, Blockchain",3,6,4,Byju's,Startup,Consulting,635493,No,,Jaipur
8797,Aditya Ghosal,Male,2023,Blockchain,2,1,1,,,,0,Yes,MS (USA/EU),Hyderabad
8798,Kavita Ghosal,Female,2024,"DevOps, Cybersecurity, Embedded Systems, UI/UX Design, C++",2,6,2,Byju's,Startup,E-commerce,720688,No,,Hyderabad
8799,Neha Sharma,Female,2025,"Embedded Systems, Python, ML/AI, Networking",1,6,3,Cisco,Established,Healthcare,1365011,No,,Pune
8800,Aditya Ghosal,Male,2025,"Web Dev (Full Stack), DevOps, Java",0,3,2,,,,0,Yes,MBA,Mumbai
8801,Nikhil Chakraborty,Male,2023,"UI/UX Design, Cloud (AWS/Azure/GCP), Networking",0,5,0,,,,0,Yes,AI/ML,Bangalore
8802,Siddharth Reddy,Male,2024,"Python, UI/UX Design, Web Dev (Full Stack), C++",0,1,2,,,,0,No,,Delhi
8803,Kiara Gupta,Female,2024,"Python, Web Dev (Full Stack), Networking",0,10,4,Dream11,Startup,Consulting,444231,No,,Kolkata
8804,Smita Verma,Female,2023,"Web Dev (Full Stack), ML/AI, Python, DevOps",1,1,2,,,,0,Yes,MS (USA/EU),Mumbai
8805,Isha Singh,Female,2022,"DevOps, Cloud (AWS/Azure/GCP), Data Science",1,3,4,Adobe,Established,Automotive,2798319,No,,Pune
8806,Tanu Roy,Female,2022,"Digital Marketing, Cloud (AWS/Azure/GCP), C++, Web Dev (Full Stack)",0,10,1,Ola,Startup,IT Services,300000,No,,Ahmedabad
8807,Vivaan Sharma,Male,2023,Blockchain,0,6,1,Adobe,Established,EdTech,1751924,No,,Mumbai
8808,Kunal Roy,Male,2022,"C++, Java",1,5,3,Tata Motors,Established,FinTech,1544015,No,,Pune
8809,Dhruv Pillai,Male,2025,"Digital Marketing, Networking, DevOps, Java, Python",1,3,2,HCLTech,Established,EdTech,1069298,No,,Jaipur
8810,Saanvi Yadav,Female,2025,"Networking, Web Dev (Full Stack), C++, Data Science",2,6,3,HCLTech,Established,E-commerce,1101760,No,,Bangalore
8811,Siddharth Gupta,Male,2024,"Cloud (AWS/Azure/GCP), Web Dev (Full Stack), ML/AI",2,5,1,,,,0,Yes,MBA,Pune
8812,Yash Jain,Male,2024,"Embedded Systems, Networking, Data Science, ML/AI",1,3,1,TCS,Established,Manufacturing,566398,Yes,Data Science,Pune
8813,Diya Roy,Female,2024,Web Dev (Full Stack),2,10,3,Meta,Established,FinTech,2000617,No,,Jaipur
8814,Rani Sharma,Female,2024,Cloud (AWS/Azure/GCP),1,7,1,Byju's,Startup,EdTech,537262,No,,Kolkata
8815,Siddharth Nair,Male,2022,"Python, Data Science",0,6,4,Microsoft,Established,Manufacturing,1560789,No,,Pune
8816,Aanya Kumar,Female,2022,"Cybersecurity, Cloud (AWS/Azure/GCP)",2,2,0,,,,0,No,,Chennai
8817,Rahul Roy,Male,2025,Python,2,2,4,Paytm,Startup,Consulting,573750,No,,Pune
8818,Neha Kumar,Female,2024,"C++, ML/AI, Digital Marketing, Cybersecurity, Blockchain",0,5,3,Dream11,Startup,IT Services,898800,No,,Chennai
8819,Myra Chakraborty,Female,2022,"Embedded Systems, Cybersecurity, Networking, Web Dev (Full Stack), UI/UX Design",0,10,3,Capgemini,Established,Consulting,880626,Yes,MBA,Jaipur
8820,Vikas Verma,Male,2023,"Digital Marketing, Data Science, ML/AI, Web Dev (Full Stack), Blockchain",0,9,0,TCS,Established,FinTech,758879,No,,Bangalore
8821,Shreya Patel,Female,2024,"Cloud (AWS/Azure/GCP), Java, Digital Marketing",0,5,0,,,,0,Yes,M.Tech,Bangalore
8822,Dev Mishra,Male,2024,"Networking, Data Science",0,9,2,TCS,Established,Automotive,918832,No,,Ahmedabad
8823,Smita Prakash,Female,2022,"Cybersecurity, Blockchain, C++",1,5,2,Flipkart,Established,Automotive,1547726,No,,Pune
8824,Kiara Mishra,Female,2024,"DevOps, ML/AI, Cloud (AWS/Azure/GCP)",3,3,2,Wipro,Established,Automotive,1565063,No,,Mumbai
8825,Krish Nair,Male,2025,"Web Dev (Full Stack), Blockchain",2,5,2,,,,0,No,,Hyderabad
8826,Isha Tiwari,Female,2024,"C++, Networking, Data Science, Python",0,4,1,Wipro,Established,EdTech,1736195,No,,Delhi
8827,Rahul Chakraborty,Male,2025,"Cloud (AWS/Azure/GCP), Web Dev (Full Stack), Blockchain",0,5,2,Amazon,Established,IT Services,1290995,No,,Pune
8828,Kiara Chakraborty,Female,2022,"Data Science, Digital Marketing, Blockchain",0,2,4,Byju's,Startup,Logistics,683333,No,,Ahmedabad
8829,Amit Roy,Male,2024,"Blockchain, Cloud (AWS/Azure/GCP), Networking, Java",0,4,3,Dr. Reddy's Labs,Established,EdTech,1450354,No,,Pune
8830,Kunal Roy,Male,2025,"Embedded Systems, DevOps, Web Dev (Full Stack)",0,10,3,HCLTech,Established,Consulting,894131,No,,Delhi
8831,Sona Sharma,Female,2022,"Java, Digital Marketing, Embedded Systems, Data Science",0,10,1,HCLTech,Established,E-commerce,2305339,No,,Ahmedabad
8832,Pari Chakraborty,Female,2024,ML/AI,3,2,2,Cisco,Established,Healthcare,525452,No,,Kolkata
8833,Jyoti Sharma,Female,2023,"Python, Data Science",1,5,3,Swiggy,Startup,Manufacturing,773505,No,,Kolkata
8834,Rohan Ghosal,Male,2023,"Python, ML/AI, Embedded Systems",0,1,1,,,,0,No,,Kolkata
8835,Meera Yadav,Female,2023,"Cybersecurity, C++, ML/AI, Web Dev (Full Stack)",0,8,3,Dream11,Startup,EdTech,775758,No,,Chennai
8836,Rahul Jain,Male,2023,"UI/UX Design, Blockchain",2,2,1,,,,0,Yes,Cybersecurity,Bangalore
8837,Rohan Mishra,Male,2022,"Data Science, Java",2,5,4,Infosys,Established,Consulting,710654,No,,Kolkata
8838,Rani Jain,Female,2022,"ML/AI, Data Science, UI/UX Design",1,1,2,,,,0,Yes,MS (USA/EU),Mumbai
8839,Aarohi Singh,Female,2023,"UI/UX Design, Cloud (AWS/Azure/GCP), DevOps, Networking, Web Dev (Full Stack)",0,4,0,,,,0,No,,Jaipur
8840,Tanu Kumar,Female,2025,C++,2,10,2,Dr. Reddy's Labs,Established,E-commerce,1897480,No,,Hyderabad
8841,Pari Yadav,Female,2022,"UI/UX Design, Networking, Java, Python",2,10,2,TCS,Established,EdTech,2316136,Yes,Data Science,Bangalore
8842,Amit Sharma,Male,2023,"Data Science, UI/UX Design",1,8,3,Google,Established,Healthcare,661052,Yes,PhD,Jaipur
8843,Jyoti Mishra,Female,2022,"C++, Cloud (AWS/Azure/GCP)",2,6,2,Cognizant,Established,Healthcare,1260803,No,,Bangalore
8844,Myra Sharma,Female,2024,"Python, Digital Marketing, Cloud (AWS/Azure/GCP), Blockchain, Cybersecurity",2,4,2,Wipro,Established,E-commerce,2187951,No,,Hyderabad
8845,Aanya Ghosal,Female,2023,"Blockchain, Cybersecurity, Digital Marketing, Java",1,9,4,HCLTech,Established,E-commerce,1454894,No,,Pune
8846,Zara Yadav,Female,2023,"Web Dev (Full Stack), Networking",0,6,2,Adobe,Established,IT Services,1113444,No,,Bangalore
8847,Tanu Mishra,Female,2025,"C++, Cybersecurity",1,3,0,Capgemini,Established,FinTech,1704173,No,,Delhi
8848,Nikhil Mehta,Male,2025,"ML/AI, Networking, Blockchain, Digital Marketing",0,4,3,Jio Platforms,Established,FinTech,2307305,No,,Bangalore
8849,Priyanshu Kaur,Male,2023,Cybersecurity,1,1,2,Cognizant,Established,FinTech,1910810,No,,Pune
8850,Ankit Gupta,Male,2024,"Networking, Java, Python, Cybersecurity",1,7,2,Tech Mahindra,Established,Healthcare,1864926,No,,Kolkata
8851,Siddharth Patel,Male,2022,"Data Science, ML/AI, Python, Networking",0,1,1,,,,0,Yes,MBA,Chennai
8852,Rani Mehta,Female,2024,"DevOps, Cloud (AWS/Azure/GCP), Java, ML/AI, Data Science",2,8,3,Adobe,Established,IT Services,608028,No,,Bangalore
8853,Sia Patel,Female,2025,"Embedded Systems, Web Dev (Full Stack), Cybersecurity",0,6,3,Wipro,Established,FinTech,1096306,No,,Pune
8854,Shaurya Tiwari,Male,2022,"Data Science, C++, UI/UX Design",1,5,3,Dream11,Startup,FinTech,300000,Yes,MS (USA/EU),Mumbai
8855,Rohan Kumar,Male,2025,"C++, DevOps",1,3,1,,,,0,Yes,Data Science,Mumbai
8856,Kavita Das,Female,2023,"Data Science, Digital Marketing",1,10,2,HCLTech,Established,Manufacturing,1957092,No,,Kolkata
8857,Kavita Pillai,Female,2022,"ML/AI, Web Dev (Full Stack)",3,3,2,,,,0,Yes,M.Tech,Chennai
8858,Suresh Yadav,Male,2022,"C++, Cybersecurity, Networking, ML/AI",1,6,3,Zomato,Startup,Consulting,689957,No,,Delhi
8859,Sunil Reddy,Male,2024,"Digital Marketing, Data Science, Cloud (AWS/Azure/GCP)",2,4,2,Wipro,Established,IT Services,1527016,No,,Bangalore
8860,Kavita Reddy,Female,2023,"Embedded Systems, Data Science, Java, Cloud (AWS/Azure/GCP), Blockchain",3,8,1,Meta,Established,EdTech,1102815,No,,Kolkata
8861,Myra Verma,Female,2024,"Python, Blockchain, Web Dev (Full Stack)",1,6,4,Dr. Reddy's Labs,Established,Manufacturing,1480182,No,,Hyderabad
8862,Nikhil Ghosal,Male,2023,"Cloud (AWS/Azure/GCP), Digital Marketing, Networking, UI/UX Design",1,6,2,Infosys,Established,Logistics,2056611,No,,Kolkata
8863,Shreya Sharma,Female,2022,"Cybersecurity, Embedded Systems",2,6,3,Dr. Reddy's Labs,Established,Logistics,1712828,No,,Kolkata
8864,Tanu Chakraborty,Female,2024,"Digital Marketing, Cybersecurity",1,2,0,,,,0,No,,Ahmedabad
8865,Gaurav Pillai,Male,2023,"Blockchain, Digital Marketing, Web Dev (Full Stack)",1,8,4,Adobe,Established,Consulting,1349749,No,,Kolkata
8866,Smita Kaur,Female,2024,"Blockchain, DevOps",0,5,3,Swiggy,Startup,FinTech,671648,No,,Chennai
8867,Meera Jain,Female,2024,"Digital Marketing, DevOps",1,6,4,Dr. Reddy's Labs,Established,Healthcare,837984,No,,Delhi
8868,Gaurav Chakraborty,Male,2022,"Cybersecurity, Networking",1,8,2,Dr. Reddy's Labs,Established,FinTech,1397915,No,,Hyderabad
8869,Yash Patel,Male,2022,"Data Science, Web Dev (Full Stack), Cloud (AWS/Azure/GCP)",0,2,2,Tech Mahindra,Established,EdTech,1754356,No,,Bangalore
8870,Krish Roy,Male,2025,"Data Science, C++",2,1,0,,,,0,Yes,M.Tech,Delhi
8871,Deepa Das,Female,2022,"Networking, Data Science",2,7,2,Dr. Reddy's Labs,Established,Automotive,1488000,No,,Pune
8872,Smita Jain,Female,2022,"Web Dev (Full Stack), Cloud (AWS/Azure/GCP)",1,4,4,Dr. Reddy's Labs,Established,EdTech,2446365,No,,Chennai
8873,Sunil Mehta,Male,2022,"C++, Embedded Systems, Cybersecurity",1,2,3,Zomato,Startup,Manufacturing,607188,No,,Bangalore
8874,Kirti Reddy,Female,2022,"Digital Marketing, C++, Networking, Web Dev (Full Stack)",2,6,2,L&T Technology Services,Established,E-commerce,1903016,No,,Hyderabad
8875,Shreya Verma,Female,2025,"Embedded Systems, C++",0,10,3,Wipro,Established,EdTech,1316303,No,,Delhi
8876,Ananya Verma,Female,2025,"Python, DevOps",0,6,1,Tata Motors,Established,Consulting,1870375,Yes,MS (USA/EU),Hyderabad
8877,Pari Pillai,Female,2023,"Digital Marketing, Cybersecurity",0,8,4,Byju's,Startup,Automotive,665969,No,,Bangalore
8878,Isha Nair,Female,2022,Data Science,2,6,2,TCS,Established,Automotive,1834106,Yes,PhD,Hyderabad
8879,Sunil Tiwari,Male,2025,"Python, Web Dev (Full Stack)",1,8,4,Dr. Reddy's Labs,Established,Manufacturing,777031,No,,Pune
8880,Riya Reddy,Female,2024,"Cloud (AWS/Azure/GCP), Cybersecurity",0,7,3,Dr. Reddy's Labs,Established,E-commerce,952562,No,,Jaipur
8881,Tanu Ghosal,Female,2024,"Web Dev (Full Stack), Python",2,6,4,Swiggy,Startup,Consulting,889080,No,,Pune
8882,Manish Jain,Male,2023,"UI/UX Design, Python, C++",2,5,3,Microsoft,Established,Manufacturing,1478495,No,,Mumbai
8883,Krish Kaur,Male,2023,"Networking, C++, Embedded Systems",2,6,1,Infosys,Established,Consulting,1926477,No,,Hyderabad
8884,Aditya Mehta,Male,2025,"Blockchain, Python, Networking",1,2,1,,,,0,Yes,Cybersecurity,Kolkata
8885,Rahul Pillai,Male,2025,"Digital Marketing, UI/UX Design, Embedded Systems",2,3,3,TCS,Established,E-commerce,553717,No,,Ahmedabad
8886,Dev Kumar,Male,2025,"Embedded Systems, Java",2,5,3,Amazon,Established,Manufacturing,2185339,No,,Chennai
8887,Nikhil Das,Male,2023,"Web Dev (Full Stack), C++, Data Science",0,6,4,Zomato,Startup,E-commerce,998572,No,,Kolkata
8888,Nikhil Jain,Male,2025,"Networking, Digital Marketing, ML/AI, Embedded Systems, Cybersecurity",3,5,1,,,,0,Yes,AI/ML,Jaipur
8889,Myra Singh,Female,2023,"DevOps, Cloud (AWS/Azure/GCP), ML/AI, Blockchain",0,2,0,,,,0,No,,Mumbai
8890,Kirti Roy,Female,2023,"Java, Data Science",3,9,4,Jio Platforms,Established,Logistics,1146743,No,,Chennai
8891,Deepa Das,Female,2022,"DevOps, Embedded Systems",1,8,3,Google,Established,IT Services,717610,No,,Pune
8892,Krish Jain,Male,2024,"DevOps, Data Science, ML/AI, Cloud (AWS/Azure/GCP)",1,5,2,,,,0,Yes,M.Tech,Jaipur
8893,Rohan Sharma,Male,2025,"Python, Data Science, Embedded Systems",2,1,2,,,,0,Yes,M.Tech,Mumbai
8894,Jyoti Das,Female,2025,"DevOps, Data Science, Blockchain",1,7,4,Ola,Startup,IT Services,582378,No,,Mumbai
8895,Dev Yadav,Male,2025,"Networking, Python, Web Dev (Full Stack)",1,2,2,TCS,Established,Logistics,1088676,No,,Mumbai
8896,Dhruv Das,Male,2022,"Cloud (AWS/Azure/GCP), Web Dev (Full Stack), Data Science",0,9,0,L&T Technology Services,Established,Manufacturing,663738,No,,Bangalore
8897,Nikhil Patel,Male,2025,"ML/AI, Cloud (AWS/Azure/GCP), Python, C++, Java",0,6,1,L&T Technology Services,Established,Healthcare,300000,No,,Pune
8898,Shreya Verma,Female,2023,Data Science,0,3,4,Dr. Reddy's Labs,Established,Healthcare,1134142,No,,Mumbai
8899,Pooja Verma,Female,2025,"ML/AI, C++, UI/UX Design",1,9,3,Meta,Established,E-commerce,1250423,No,,Pune
8900,Shreya Ghosal,Female,2023,"Digital Marketing, Java",1,6,3,Zomato,Startup,Automotive,620441,No,,Bangalore
8901,Smita Nair,Female,2023,"ML/AI, Python, Networking, Java",0,5,2,Microsoft,Established,EdTech,1747645,No,,Ahmedabad
8902,Saanvi Ghosal,Female,2024,"DevOps, Data Science",1,5,4,Byju's,Startup,E-commerce,510793,No,,Jaipur
8903,Aarohi Das,Female,2022,Cybersecurity,1,10,3,L&T Technology Services,Established,FinTech,1159156,No,,Ahmedabad
8904,Kiara Mehta,Female,2022,"UI/UX Design, Web Dev (Full Stack), Cybersecurity, Cloud (AWS/Azure/GCP)",1,6,2,Tech Mahindra,Established,IT Services,1807203,No,,Kolkata
8905,Amit Gupta,Male,2023,Web Dev (Full Stack),1,2,2,,,,0,No,,Delhi
8906,Krish Tiwari,Male,2022,"Cybersecurity, Web Dev (Full Stack), DevOps",0,1,0,,,,0,Yes,Cybersecurity,Pune
8907,Kiara Pillai,Female,2025,"DevOps, Cloud (AWS/Azure/GCP), Python",0,8,4,Tata Motors,Established,Manufacturing,1120437,No,,Delhi
8908,Dhruv Mishra,Male,2025,"Blockchain, Data Science, DevOps",0,3,4,L&T Technology Services,Established,Consulting,2284996,No,,Mumbai
8909,Shaurya Yadav,Male,2022,"Digital Marketing, Data Science, Cybersecurity, Web Dev (Full Stack), ML/AI",2,10,3,Zomato,Startup,Healthcare,563278,No,,Hyderabad
8910,Rajesh Yadav,Male,2022,"Cloud (AWS/Azure/GCP), Web Dev (Full Stack), Blockchain, UI/UX Design, Embedded Systems",2,7,3,Cisco,Established,EdTech,1767883,No,,Mumbai
8911,Vikas Singh,Male,2023,"Networking, Python",0,4,3,Swiggy,Startup,Healthcare,477873,No,,Chennai
8912,Myra Jain,Female,2022,"C++, Digital Marketing, Python, DevOps, UI/UX Design",0,5,4,Adobe,Established,Manufacturing,1288482,No,,Hyderabad
8913,Zara Reddy,Female,2024,"Python, Cloud (AWS/Azure/GCP), Networking, ML/AI, UI/UX Design",1,5,3,Ola,Startup,Consulting,539433,No,,Chennai
8914,Priyanshu Mishra,Male,2022,"Networking, DevOps, UI/UX Design, Cybersecurity, Data Science",0,4,1,,,,0,Yes,PhD,Pune
8915,Aarohi Yadav,Female,2023,"Web Dev (Full Stack), Digital Marketing",2,2,3,Dr. Reddy's Labs,Established,Automotive,1523743,No,,Pune
8916,Zara Sharma,Female,2022,DevOps,0,5,1,,,,0,No,,Ahmedabad
8917,Vikas Mehta,Male,2025,"Java, UI/UX Design, Digital Marketing, Python, Embedded Systems",1,4,2,,,,0,Yes,MBA,Bangalore
8918,Diya Jain,Female,2023,Cybersecurity,0,1,2,,,,0,No,,Chennai
8919,Ankit Nair,Male,2025,Data Science,1,4,2,,,,0,No,,Ahmedabad
8920,Krish Reddy,Male,2023,"Java, Networking, Embedded Systems, Cybersecurity, Blockchain",0,6,2,Swiggy,Startup,Logistics,530662,Yes,MBA,Hyderabad
8921,Aarav Jain,Male,2024,"Blockchain, ML/AI, Web Dev (Full Stack), Digital Marketing",0,8,4,Cognizant,Established,Consulting,1707590,Yes,MBA,Mumbai
8922,Neha Sharma,Female,2022,"Embedded Systems, Cloud (AWS/Azure/GCP), Java",1,3,2,Tata Motors,Established,Manufacturing,1088198,No,,Delhi
8923,Kunal Jain,Male,2023,"Cloud (AWS/Azure/GCP), DevOps",2,5,2,L&T Technology Services,Established,Logistics,1559049,No,,Hyderabad
8924,Aditya Yadav,Male,2024,"UI/UX Design, ML/AI, Cloud (AWS/Azure/GCP)",1,6,3,Capgemini,Established,Automotive,1501819,No,,Mumbai
8925,Isha Kumar,Female,2022,"Cybersecurity, Java, ML/AI",0,3,4,Paytm,Startup,EdTech,733383,No,,Hyderabad
8926,Isha Tiwari,Female,2022,"Web Dev (Full Stack), Data Science, Cybersecurity",2,6,4,Paytm,Startup,Automotive,695493,No,,Hyderabad
8927,Aditya Mehta,Male,2024,"Digital Marketing, Blockchain, DevOps, Web Dev (Full Stack), Cybersecurity",3,6,4,HCLTech,Established,EdTech,1599055,No,,Chennai
8928,Aryan Kaur,Male,2023,"Web Dev (Full Stack), Cybersecurity, UI/UX Design, Data Science",3,1,0,,,,0,No,,Jaipur
8929,Neha Roy,Female,2023,"DevOps, C++, Data Science",3,3,2,,,,0,Yes,PhD,Kolkata
8930,Kunal Das,Male,2025,Cybersecurity,3,7,1,Paytm,Startup,IT Services,1038377,No,,Jaipur
8931,Saanvi Patel,Female,2022,"Data Science, Cybersecurity, Embedded Systems, Networking",3,6,3,Cisco,Established,EdTech,1506780,No,,Bangalore
8932,Deepa Singh,Female,2023,"Data Science, Java, UI/UX Design, Digital Marketing",0,4,4,Wipro,Established,Logistics,1546597,No,,Jaipur
